%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
140.0, 187500.0, -31792.651926595205, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91310.83235869794, 0.022, -0.022, 0.986, 192.0, 0.0, 176.0, 255.0, 80.0, 30.0, 208.0, 0.0, 0.0, 0.0, 1.7172380385379744E9, 0.0, 2024-06-01 03:33:58.537
141.0, 187500.0, -31789.567385860373, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91309.15597786379, 0.022, -0.022, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380385379877E9, 0.0, 2024-06-01 03:33:58.537
142.0, 187500.0, -31792.428409150652, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91297.28720155802, 0.022, -0.022, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380385379996E9, 0.0, 2024-06-01 03:33:58.537
143.0, 187500.0, -31806.442952924128, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91296.41548352427, 0.022, -0.022, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380385380118E9, 0.0, 2024-06-01 03:33:58.538
144.0, 187500.0, -31813.036717538445, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91312.553443021, 0.022, -0.022, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.717238038538024E9, 0.0, 2024-06-01 03:33:58.538
145.0, 187500.0, -31800.072705754366, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91306.89845167381, 0.022, -0.022, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.717238038538036E9, 0.0, 2024-06-01 03:33:58.538
146.0, 187500.0, -31788.896833526713, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91299.43296902573, 0.022, -0.022, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380385380588E9, 0.0, 2024-06-01 03:33:58.538
147.0, 187500.0, -31804.990089534534, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91312.06170464298, 0.022, -0.022, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380385380712E9, 0.0, 2024-06-01 03:33:58.538
148.0, 187500.0, -31806.219435479576, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91326.63504202785, 0.022, -0.022, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380385380836E9, 0.0, 2024-06-01 03:33:58.538
149.0, 187500.0, -31793.34483067332, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91322.18704488124, 0.022, -0.022, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380385380957E9, 0.0, 2024-06-01 03:33:58.538
150.0, 187500.0, -31795.736467330036, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91308.48542553013, 0.026000000000000002, -0.02, 0.984, 192.0, 0.0, 208.0, 255.0, 96.0, 30.0, 192.0, 0.0, 0.0, 0.0, 1.7172380385381076E9, 0.0, 2024-06-01 03:33:58.538
151.0, 187500.0, -31798.195159220122, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91301.22110858216, 0.026000000000000002, -0.02, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380385381205E9, 0.0, 2024-06-01 03:33:58.538
152.0, 187500.0, -31802.352583688807, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91311.81583545398, 0.026000000000000002, -0.02, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.717238038538136E9, 0.0, 2024-06-01 03:33:58.538
153.0, 187500.0, -31794.283603940443, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91316.24148085613, 0.026000000000000002, -0.02, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380385381482E9, 0.0, 2024-06-01 03:33:58.538
154.0, 187500.0, -31785.365257902773, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91306.09378887342, 0.026000000000000002, -0.02, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380385381603E9, 0.0, 2024-06-01 03:33:58.538
155.0, 187500.0, -31799.1562842317, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91304.01507663907, 0.026000000000000002, -0.02, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380385381725E9, 0.0, 2024-06-01 03:33:58.538
156.0, 187500.0, -31803.49252265603, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91311.61466975388, 0.026000000000000002, -0.02, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380385381846E9, 0.0, 2024-06-01 03:33:58.538
157.0, 187500.0, -31798.396324920217, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91310.92176567577, 0.026000000000000002, -0.02, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380385381968E9, 0.0, 2024-06-01 03:33:58.538
158.0, 187500.0, -31799.737429587538, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91306.29495457352, 0.026000000000000002, -0.02, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380385382087E9, 0.0, 2024-06-01 03:33:58.538
159.0, 187500.0, -31808.56636864738, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91303.83626268343, 0.026000000000000002, -0.02, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.717238038538221E9, 0.0, 2024-06-01 03:33:58.538
160.0, 187500.0, -31801.413810421684, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91304.12683536134, 0.024, -0.028, 0.982, 192.0, 0.0, 192.0, 255.0, 32.0, 30.0, 176.0, 0.0, 0.0, 0.0, 1.7172380385382333E9, 0.0, 2024-06-01 03:33:58.538
161.0, 187500.0, -31788.181577704145, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91313.62632675485, 0.024, -0.028, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380385382564E9, 0.0, 2024-06-01 03:33:58.538
162.0, 187500.0, -31787.62278409276, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91323.39403908182, 0.024, -0.028, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.717238038538269E9, 0.0, 2024-06-01 03:33:58.538
163.0, 187500.0, -31804.900682556712, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91321.98587918114, 0.024, -0.028, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380385382812E9, 0.0, 2024-06-01 03:33:58.538
164.0, 187500.0, -31814.556636161404, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91326.56798679447, 0.024, -0.028, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380385382931E9, 0.0, 2024-06-01 03:33:58.538
165.0, 187500.0, -31795.848226052312, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91318.54371053503, 0.024, -0.028, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380385383053E9, 0.0, 2024-06-01 03:33:58.538
166.0, 187500.0, -31787.555728859395, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91313.4475127992, 0.024, -0.028, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380385383177E9, 0.0, 2024-06-01 03:33:58.538
167.0, 187500.0, -31798.15045573121, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91312.79931221, 0.024, -0.028, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380385383296E9, 0.0, 2024-06-01 03:33:58.538
168.0, 187500.0, -31802.889025555734, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91314.72156223316, 0.024, -0.028, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380385383418E9, 0.0, 2024-06-01 03:33:58.538
169.0, 187500.0, -31789.85795853829, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91309.6030127529, 0.024, -0.028, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.717238038538354E9, 0.0, 2024-06-01 03:33:58.538
170.0, 187500.0, -31782.034847978935, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91295.67787595725, 0.024, -0.026000000000000002, 0.986, 192.0, 0.0, 192.0, 255.0, 48.0, 30.0, 208.0, 0.0, 0.0, 0.0, 1.717238038538366E9, 0.0, 2024-06-01 03:33:58.538
171.0, 187500.0, -31792.71898182857, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91307.12196911837, 0.024, -0.026000000000000002, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380385383787E9, 0.0, 2024-06-01 03:33:58.538
172.0, 187500.0, -31810.82389483737, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91321.71765824767, 0.024, -0.026000000000000002, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380385383909E9, 0.0, 2024-06-01 03:33:58.538
173.0, 187500.0, -31805.951214546112, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91330.61365254088, 0.024, -0.026000000000000002, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380385384052E9, 0.0, 2024-06-01 03:33:58.538
174.0, 187500.0, -31801.123237743766, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91335.10635317641, 0.024, -0.026000000000000002, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380385384176E9, 0.0, 2024-06-01 03:33:58.538
175.0, 187500.0, -31803.112543000287, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91330.83716998545, 0.024, -0.026000000000000002, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380385384295E9, 0.0, 2024-06-01 03:33:58.538
176.0, 187500.0, -31816.34477571783, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91327.39500133932, 0.024, -0.026000000000000002, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380385384505E9, 0.0, 2024-06-01 03:33:58.538
177.0, 187500.0, -31809.303976214407, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91329.71958276267, 0.024, -0.026000000000000002, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380385384629E9, 0.0, 2024-06-01 03:33:58.538
178.0, 187500.0, -31789.85795853829, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91327.84203622842, 0.024, -0.026000000000000002, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380385384748E9, 0.0, 2024-06-01 03:33:58.538
179.0, 187500.0, -31788.29333642642, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91319.88481520234, 0.024, -0.026000000000000002, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380385384934E9, 0.0, 2024-06-01 03:33:58.538
180.0, 187500.0, -31802.37493543326, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91319.9071669468, 0.022, -0.02, 0.984, 192.0, 0.0, 176.0, 255.0, 96.0, 30.0, 192.0, 0.0, 0.0, 0.0, 1.7172380385385144E9, 0.0, 2024-06-01 03:33:58.538
181.0, 187500.0, -31806.845284324325, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91326.14330364982, 0.022, -0.02, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.717238038538528E9, 0.0, 2024-06-01 03:33:58.538
182.0, 187500.0, -31795.44589465212, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91326.4562280722, 0.022, -0.02, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380385385404E9, 0.0, 2024-06-01 03:33:58.538
183.0, 187500.0, -31791.690801583627, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91328.57964379546, 0.022, -0.02, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380385385525E9, 0.0, 2024-06-01 03:33:58.538
184.0, 187500.0, -31797.9045865422, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91321.6506030143, 0.022, -0.02, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380385385647E9, 0.0, 2024-06-01 03:33:58.538
185.0, 187500.0, -31802.710211600093, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91325.3609925939, 0.022, -0.02, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380385385768E9, 0.0, 2024-06-01 03:33:58.538
186.0, 187500.0, -31792.808388806392, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91326.16565539427, 0.022, -0.02, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380385385888E9, 0.0, 2024-06-01 03:33:58.538
187.0, 187500.0, -31789.746199816014, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91317.09084714543, 0.022, -0.02, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380385386007E9, 0.0, 2024-06-01 03:33:58.538
188.0, 187500.0, -31795.82587430786, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91318.58841402394, 0.022, -0.02, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.717238038538613E9, 0.0, 2024-06-01 03:33:58.538
189.0, 187500.0, -31803.023136022468, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91325.62921352735, 0.02, -0.026000000000000002, 0.988, 192.0, 0.0, 160.0, 255.0, 48.0, 30.0, 224.0, 0.0, 0.0, 0.0, 1.7172380385386252E9, 0.0, 2024-06-01 03:33:58.538
190.0, 187500.0, -31799.33509818734, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91331.19479789672, 0.02, -0.026000000000000002, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380385386379E9, 0.0, 2024-06-01 03:33:58.538
191.0, 187500.0, -31788.472150382062, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91328.28907111754, 0.02, -0.026000000000000002, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.71723803853866E9, 0.0, 2024-06-01 03:33:58.538
192.0, 187500.0, -31788.159225959687, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91320.08598090244, 0.02, -0.026000000000000002, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380385386724E9, 0.0, 2024-06-01 03:33:58.538
193.0, 187500.0, -31798.195159220122, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91315.23565235564, 0.02, -0.026000000000000002, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380385386844E9, 0.0, 2024-06-01 03:33:58.538
194.0, 187500.0, -31781.364295645275, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91316.68851574523, 0.02, -0.026000000000000002, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380385386992E9, 0.0, 2024-06-01 03:33:58.538
195.0, 187500.0, -31766.567440815863, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91316.86732970088, 0.02, -0.026000000000000002, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380385387113E9, 0.0, 2024-06-01 03:33:58.538
196.0, 187500.0, -31787.86865328177, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91327.81968448397, 0.02, -0.026000000000000002, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380385387237E9, 0.0, 2024-06-01 03:33:58.538
197.0, 187500.0, -31811.87442682677, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91335.10635317641, 0.02, -0.026000000000000002, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380385387356E9, 0.0, 2024-06-01 03:33:58.538
198.0, 187500.0, -31799.133932487242, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91329.31725136247, 0.02, -0.026000000000000002, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.717238038538748E9, 0.0, 2024-06-01 03:33:58.538
199.0, 187500.0, -31776.312801398373, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91315.45916980019, 0.018000000000000002, -0.02, 0.988, 192.0, 0.0, 144.0, 255.0, 96.0, 30.0, 224.0, 0.0, 0.0, 0.0, 1.71723803853876E9, 0.0, 2024-06-01 03:33:58.538
200.0, 187500.0, -31769.51787108396, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91303.14335860532, 0.018000000000000002, -0.02, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380385387728E9, 0.0, 2024-06-01 03:33:58.538
201.0, 187500.0, -31778.01153397698, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91298.40478878078, 0.018000000000000002, -0.02, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380385387847E9, 0.0, 2024-06-01 03:33:58.538
202.0, 187500.0, -31772.80357751889, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91297.89069865832, 0.018000000000000002, -0.02, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.717238038538797E9, 0.0, 2024-06-01 03:33:58.538
203.0, 187500.0, -31764.555783814885, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91303.16571034977, 0.018000000000000002, -0.02, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380385388088E9, 0.0, 2024-06-01 03:33:58.538
204.0, 187500.0, -31763.81817624786, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91300.30468705948, 0.018000000000000002, -0.02, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380385388207E9, 0.0, 2024-06-01 03:33:58.538
205.0, 187500.0, -31764.868708237256, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91290.13464333232, 0.018000000000000002, -0.02, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.717238038538833E9, 0.0, 2024-06-01 03:33:58.538
206.0, 187500.0, -31763.862879736767, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91301.86930917136, 0.018000000000000002, -0.02, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380385388532E9, 0.0, 2024-06-01 03:33:58.538
207.0, 187500.0, -31757.939667456114, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91304.66327722828, 0.018000000000000002, -0.02, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.717238038538865E9, 0.0, 2024-06-01 03:33:58.538
208.0, 187500.0, -31746.070891150346, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91286.80423340849, 0.018000000000000002, -0.02, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380385388772E9, 0.0, 2024-06-01 03:33:58.538
209.0, 187500.0, -31742.405205059673, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91276.43302398123, 0.018000000000000002, -0.024, 0.988, 192.0, 0.0, 144.0, 255.0, 64.0, 30.0, 224.0, 0.0, 0.0, 0.0, 1.7172380385388892E9, 0.0, 2024-06-01 03:33:58.538
210.0, 187500.0, -31744.439213805108, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91279.45050948269, 0.018000000000000002, -0.024, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380385389018E9, 0.0, 2024-06-01 03:33:58.538
211.0, 187500.0, -31738.359539313264, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91281.57392520594, 0.018000000000000002, -0.024, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.717238038538914E9, 0.0, 2024-06-01 03:33:58.538
212.0, 187500.0, -31724.546161239883, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91269.63809366681, 0.018000000000000002, -0.024, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.717238038538926E9, 0.0, 2024-06-01 03:33:58.538
213.0, 187500.0, -31736.012606145458, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91270.88979135631, 0.018000000000000002, -0.024, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.717238038538938E9, 0.0, 2024-06-01 03:33:58.538
214.0, 187500.0, -31738.9406846691, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91269.28046575552, 0.018000000000000002, -0.024, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.71723803853895E9, 0.0, 2024-06-01 03:33:58.538
