%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
119.0, 64170.71839221936, 17295.131658927403, -41764.39097695243, -7609.450234109192, 9125.479653534849, -21203.222418215566, 97124.54344326776, -14641.152577537607, 0.014, -0.122, 1.042, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172367858012495E9, 0.0, 2024-06-01 03:13:05.801
120.0, 64091.3249959141, 17211.871410831383, -41984.26508715929, -7791.795765375587, 9039.447789126372, -21250.67517169418, 96880.59650428254, -14789.389346765203, 0.014, -0.122, 1.042, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.717236785801257E9, 0.0, 2024-06-01 03:13:05.801
121.0, 64010.92577110836, 17129.639342980307, -42202.887499676646, -7971.324976840613, 8955.651099163426, -21295.713936771626, 96642.68453630025, -14933.37928454629, 0.014, -0.122, 1.042, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172367858012643E9, 0.0, 2024-06-01 03:13:05.801
122.0, 63924.066892155046, 17041.99815297105, -42429.62359543128, -8158.766705842818, 8862.623138740437, -21349.738103120104, 96392.68027456764, -15089.573274799977, 0.014, -0.122, 1.042, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172367858012717E9, 0.0, 2024-06-01 03:13:05.801
123.0, 63834.10112072243, 16950.423055937656, -42659.77950808758, -8349.740010468962, 8764.096649181443, -21408.52319103756, 96134.42821913102, -15253.992707013216, 0.014, -0.122, 1.042, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172367858012793E9, 0.0, 2024-06-01 03:13:05.801
124.0, 63749.87974761483, 16863.675935706608, -42884.10161544104, -8534.410123158708, 8672.76742133706, -21460.602755618427, 95886.39091091049, -15408.219743754835, 0.014, -0.122, 1.042, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172367858012872E9, 0.0, 2024-06-01 03:13:05.801
125.0, 63670.39694433176, 16779.767487021385, -43105.92032741551, -8714.654590446306, 8587.674330195705, -21506.289721285073, 95646.15436150484, -15554.064876325712, 0.014, -0.122, 1.042, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172367858012948E9, 0.0, 2024-06-01 03:13:05.801
126.0, 63584.76741132348, 16690.651081878077, -43333.595196437265, -8902.051615959599, 8494.959294195092, -21560.380942866916, 95397.13357652827, -15710.638846235139, 0.014, -0.122, 1.042, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172367858013024E9, 0.0, 2024-06-01 03:13:05.801
127.0, 63496.03098583591, 16599.61242671161, -43564.19814398267, -9093.449603730394, 8395.292865668878, -21620.261266262685, 95140.37908797016, -15875.348851126297, -0.016, -0.124, 0.988, 192.0, 255.0, 128.0, 252.0, 32.0, 30.0, 224.0, 0.0, 0.0, 0.0, 1.7172367858013096E9, 0.0, 2024-06-01 03:13:05.801
128.0, 63411.831964472774, 16513.55821055868, -43788.564954825044, -9277.024480941831, 8303.427195957565, -21672.497293054737, 94893.07938731664, -16032.45926290265, -0.016, -0.124, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172367858013172E9, 0.0, 2024-06-01 03:13:05.801
129.0, 63331.2986292003, 16431.639067129978, -44008.30495456517, -9454.765552850433, 8219.116415872148, -21717.67016859891, 94655.88267515691, -16178.259691984618, -0.016, -0.124, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172367858013263E9, 0.0, 2024-06-01 03:13:05.801
130.0, 63246.965497370424, 16345.964830632787, -44231.80004737378, -9638.76511320652, 8128.725961294886, -21769.12388433503, 94410.99696290458, -16330.27390602516, -0.016, -0.124, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172367858013337E9, 0.0, 2024-06-01 03:13:05.801
131.0, 63158.11731316058, 16256.423742344827, -44462.96178853056, -9829.604307365931, 8030.892375814006, -21829.428890875446, 94156.70116623654, -16492.88284693752, -0.016, -0.124, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172367858013413E9, 0.0, 2024-06-01 03:13:05.801
132.0, 63071.370192929535, 16170.525988403082, -44691.41896860826, -10018.32008580209, 7935.919813623406, -21886.314080514203, 93904.4617300584, -16653.413075615535, -0.016, -0.124, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172367858013484E9, 0.0, 2024-06-01 03:13:05.801
133.0, 62988.735793678265, 16087.690423451713, -44913.01416313817, -10200.531506601752, 7848.189216636327, -21934.795014237763, 93663.48757308575, -16801.94041752105, -0.016, -0.124, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.717236785801356E9, 0.0, 2024-06-01 03:13:05.801
134.0, 62903.95562695929, 16001.703262532148, -45137.64919491401, -10386.34155825872, 7756.412953902835, -21986.762820096355, 93419.56298584497, -16953.529948416945, -0.016, -0.124, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172367858013632E9, 0.0, 2024-06-01 03:13:05.801
135.0, 62816.64971311685, 15910.843421321324, -45365.50287789141, -10577.203104162587, 7658.288795744038, -22045.5032045249, 93166.45183163308, -17117.077662596424, -0.016, -0.124, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172367858013706E9, 0.0, 2024-06-01 03:13:05.801
136.0, 62733.74709293212, 15826.040902857889, -45588.260363133, -10764.689536653703, 7562.913902153243, -22102.388394163656, 92915.86642454463, -17278.65842326384, -0.016, -0.124, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.717236785801378E9, 0.0, 2024-06-01 03:13:05.801
137.0, 62653.6384408043, 15744.099407684733, -45806.68160995026, -10946.342163841982, 7474.870380743788, -22151.67399068761, 92673.86408732702, -17428.929201236868, -0.022, -0.12, 0.986, 192.0, 255.0, 80.0, 252.0, 64.0, 30.0, 208.0, 0.0, 0.0, 0.0, 1.7172367858013856E9, 0.0, 2024-06-01 03:13:05.801
138.0, 62572.970995065094, 15658.76044735437, -46027.06981027959, -11129.53706139768, 7385.888086067211, -22202.34539536779, 92431.39236347585, -17578.95411002089, -0.022, -0.12, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172367858013928E9, 0.0, 2024-06-01 03:13:05.801
139.0, 62486.22387483405, 15568.07942009919, -46252.77772578928, -11318.878688678586, 7288.613294197714, -22261.77868387445, 92179.86818312028, -17739.350228232175, -0.022, -0.12, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172367858014004E9, 0.0, 2024-06-01 03:13:05.801
140.0, 62399.07442320281, 15477.353689355099, -46481.23490586697, -11509.203792715525, 7186.868153437156, -22323.22362938209, 91926.75702890838, -17903.792012189868, -0.022, -0.12, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.717236785801408E9, 0.0, 2024-06-01 03:13:05.801
141.0, 62316.28356174035, 15391.433583668899, -46703.54535621946, -11692.510448993498, 7093.661379058526, -22375.169083496225, 91685.98403763582, -18056.655592519714, -0.022, -0.12, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172367858014152E9, 0.0, 2024-06-01 03:13:05.801
142.0, 62232.35276131067, 15305.64758844943, -46926.235786227684, -11876.10767794939, 7004.679084381948, -22424.924066653737, 91447.31211034204, -18204.199457669194, -0.022, -0.12, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172367858014228E9, 0.0, 2024-06-01 03:13:05.801
143.0, 62145.7173998019, 15215.257133872168, -47152.726012793304, -12064.957566852281, 6911.137033836489, -22482.479808626154, 91199.52067131051, -18361.466331656735, -0.022, -0.12, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.71723678580143E9, 0.0, 2024-06-01 03:13:05.801
144.0, 62061.36191622757, 15126.341894428957, -47378.45628004745, -12254.43330459992, 6815.180994889855, -22541.55546922153, 90948.48822933296, -18522.689464412866, -0.022, -0.12, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172367858014376E9, 0.0, 2024-06-01 03:13:05.801
145.0, 61979.68864198788, 15042.478149232646, -47598.24098327649, -12440.55628067926, 6724.455264145764, -22593.99266171368, 90704.67540081446, -18676.22359707637, -0.022, -0.12, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172367858014448E9, 0.0, 2024-06-01 03:13:05.801
146.0, 61896.78602180315, 14958.14501740277, -47817.869224294336, -12623.88528870169, 6635.808245636016, -22642.697112881793, 90464.39414791991, -18822.15813662507, -0.022, -0.12, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172367858014524E9, 0.0, 2024-06-01 03:13:05.801
147.0, 61810.4412329723, 14867.866321547786, -48043.82300899304, -12811.304665959438, 6541.640346245807, -22698.665880997884, 90217.96616530015, -18977.23453965599, -0.018000000000000002, -0.112, 0.988, 192.0, 255.0, 112.0, 252.0, 128.0, 30.0, 224.0, 0.0, 0.0, 0.0, 1.7172367858014598E9, 0.0, 2024-06-01 03:13:05.801
148.0, 61723.02356040759, 14775.911244858653, -48272.146078604, -13001.80858395202, 6441.839807252862, -22759.820253827605, 89965.81613609983, -19140.335218946366, -0.018000000000000002, -0.112, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172367858014672E9, 0.0, 2024-06-01 03:13:05.801
149.0, 61639.91977452276, 14689.00766241642, -48497.518717946856, -13187.819801309086, 6347.5825008848315, -22815.453745776864, 89720.39398198057, -19296.05982256649, -0.018000000000000002, -0.112, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172367858014748E9, 0.0, 2024-06-01 03:13:05.801
150.0, 61557.73241016059, 14603.244018941406, -48719.4491886436, -13369.651242453008, 6258.399040508157, -22865.544005101205, 89481.61029596452, -19444.028370860622, -0.018000000000000002, -0.112, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172367858014839E9, 0.0, 2024-06-01 03:13:05.801
151.0, 61472.97459518607, 14514.194669031462, -48943.480723319146, -13555.371887132156, 6166.153391141104, -22920.59635169463, 89237.90922616831, -19600.624692514502, -0.018000000000000002, -0.112, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172367858014913E9, 0.0, 2024-06-01 03:13:05.801
152.0, 61388.86498080075, 14425.882926688544, -49168.89806615091, -13742.880671367726, 6070.331462661203, -22979.426143100995, 88990.31895283687, -19762.943060748945, -0.018000000000000002, -0.112, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.717236785801499E9, 0.0, 2024-06-01 03:13:05.801
153.0, 61305.403567004636, 14339.292268668685, -49391.27557173676, -13926.924935212724, 5976.789412115742, -23037.384216473605, 88745.90262721809, -19920.85813532569, -0.018000000000000002, -0.112, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172367858015063E9, 0.0, 2024-06-01 03:13:05.801
154.0, 61221.852746230696, 14252.187520526353, -49610.97086798798, -14109.315169968031, 5887.02480638323, -23087.47447579795, 88508.16947319145, -20070.346602242782, -0.018000000000000002, -0.112, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172367858015137E9, 0.0, 2024-06-01 03:13:05.801
155.0, 61135.84323356667, 14160.746533959691, -49833.39307706274, -14293.672358235402, 5794.62269480499, -23140.693979346037, 88266.2341912072, -20223.09842385035, -0.018000000000000002, -0.112, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172367858015215E9, 0.0, 2024-06-01 03:13:05.801
156.0, 61050.0572383472, 14068.925567737291, -50059.59273095045, -14482.946930282944, 5697.034978513119, -23200.373137041704, 88014.10651375134, -20386.534379307555, -0.018000000000000002, -0.112, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.71723678580153E9, 0.0, 2024-06-01 03:13:05.801
157.0, 60968.003984451774, 13981.776116106048, -50283.80307958163, -14670.679231963068, 5601.481270966682, -23258.666486581147, 87765.44335668604, -20546.215241696267, -0.016, -0.112, 0.98, 192.0, 255.0, 128.0, 252.0, 128.0, 30.0, 160.0, 0.0, 0.0, 0.0, 1.7172367858015373E9, 0.0, 2024-06-01 03:13:05.801
158.0, 60885.05666077813, 13897.219466831622, -50504.30303863323, -14853.672963818666, 5511.560203022981, -23310.209609295085, 87526.97259509237, -20694.653176623964, -0.016, -0.112, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172367858015444E9, 0.0, 2024-06-01 03:13:05.801
159.0, 60799.82945917004, 13809.44416635563, -50724.6241837292, -15037.963096852673, 5420.83447227889, -23364.457293088115, 87288.99357187672, -20845.527451697286, -0.016, -0.112, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.717236785801552E9, 0.0, 2024-06-01 03:13:05.801
160.0, 60715.80925176254, 13721.244182734988, -50946.39819221475, -15224.10842467647, 5327.247718244519, -23422.77299437201, 87044.13021136883, -21003.68839546304, -0.016, -0.112, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172367858015594E9, 0.0, 2024-06-01 03:13:05.801
161.0, 60634.38184671186, 13634.541765992853, -51169.53565711209, -15410.09729028908, 5232.31985954283, -23481.625137522835, 86795.66822000363, -21163.413961340662, -0.016, -0.112, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172367858015668E9, 0.0, 2024-06-01 03:13:05.801
162.0, 60551.41217129376, 13547.884052739628, -51392.85193596506, -15595.862638457136, 5139.761285753404, -23536.252800971604, 86552.90592347455, -21316.07637597041, -0.016, -0.112, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172367858015742E9, 0.0, 2024-06-01 03:13:05.801
163.0, 60464.933271996175, 13459.371144696612, -51615.29649678427, -15782.767925592414, 5046.532159630318, -23590.165208597806, 86312.44585662436, -21469.096418511443, -0.016, -0.112, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172367858015816E9, 0.0, 2024-06-01 03:13:05.801
164.0, 60378.387317465225, 13368.64541395252, -51841.339688460794, -15972.0201458955, 4949.324422994187, -23649.844366293477, 86065.48143213766, -21630.476013478758, -0.016, -0.112, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172367858015893E9, 0.0, 2024-06-01 03:13:05.801
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.024, -0.11, 0.978, 192.0, 255.0, 64.0, 252.0, 144.0, 30.0, 144.0, 0.0, 0.0, 0.0, 1.7172367858750343E9, 0.0, 2024-06-01 03:13:05.875
1.0, -185296.94501125158, -185834.12448574597, -187500.02235174447, -187500.02235174447, -187500.02235174447, -186863.53407663514, -187500.02235174447, -187500.02235174447, -0.024, -0.11, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172367858910923E9, 0.0, 2024-06-01 03:13:05.891
